ano,id_municipio,serie,rede,taxa_alfabetizacao,media_portugues,proporcao_aluno_nivel_0,proporcao_aluno_nivel_1,proporcao_aluno_nivel_2,proporcao_aluno_nivel_3,proporcao_aluno_nivel_4,proporcao_aluno_nivel_5,proporcao_aluno_nivel_6,proporcao_aluno_nivel_7,proporcao_aluno_nivel_8
2024,4303608,2,2,50,734.4278,3.13,3.91,7.81,21.09,17.19,39.84,7.03,0,0
2024,4322855,2,3,46.7,731.338,0,0,13.33,26.67,13.33,40,6.67,0,0
2024,1301951,2,2,86.67,761.43,0,0,0,13.33,13.33,40,33.33,0,0
2024,4322855,2,5,46.7,731.338,0,0,13.33,26.67,13.33,40,6.67,0,0
2024,3162302,2,3,72,748.58,0,12,8,4,8,40,28,0,0
2024,3201605,2,2,60,742.84,0,0,10,20,20,40,10,0,0
2024,3165552,2,3,60,747.4,0,0,10,10,20,40,20,0,0
2024,3162302,2,5,72,748.58,0,12,8,4,8,40,28,0,0
2024,3151305,2,2,60,749.59,0,10,0,0,30,40,20,0,0
2024,3114808,2,3,72.5,761.44,0,3.04,3.04,3.04,30.89,40.71,6.43,0,12.86
2024,3114808,2,5,72.5,761.44,0,3.04,3.04,3.04,30.89,40.71,6.43,0,12.86
2024,3158102,2,3,60.65,734.11,9.43,2.59,7.45,9.73,20.01,40.85,9.95,0,0
2024,3202801,2,2,73.75,750.83,0,8.75,0,8.75,11.61,41.07,29.82,0,0
2024,4314209,2,2,58.8,737.9599,0,5.88,17.65,0,23.53,41.18,11.76,0,0
2024,3136405,2,3,71.38,750.82,0,2.31,11.56,9.54,10.11,41.33,25.14,0,0
2024,3136405,2,5,71.38,750.82,0,2.31,11.56,9.54,10.11,41.33,25.14,0,0
2024,3542800,2,3,53.85,736.0094,8.33,12.18,0,8.97,16.67,41.67,4.49,0,7.69
2024,3542800,2,5,53.85,736.0094,8.33,12.18,0,8.97,16.67,41.67,4.49,0,7.69
2024,3145802,2,2,83.33,769.63,0,0,0,0,16.67,41.67,41.67,0,0
2024,3145802,2,5,83.33,769.63,0,0,0,0,16.67,41.67,41.67,0,0
2024,3130002,2,3,83.33,767.86,0,0,0,0,33.33,41.67,16.67,0,8.33
2024,3130002,2,5,83.33,767.86,0,0,0,0,33.33,41.67,16.67,0,8.33
2024,2806008,2,2,59.52,738.88,0,11.71,10.71,0,23.41,42.46,11.71,0,0
2024,3202702,2,2,78.57,755.13,0,0,0,21.43,14.29,42.86,21.43,0,0
2024,3126208,2,2,100,773.89,0,0,0,0,8.7,43.48,47.83,0,0
2024,4219176,2,2,87.5,765.42,0,0,0,6.25,25,43.75,18.75,0,6.25
2024,3115458,2,2,72,749.4,0,8,0,16,8,44,24,0,0
2024,4216800,2,3,65.03,744.95,0,7.39,5.52,10.44,19.61,44.14,12.9,0,0
2024,4121356,2,3,56.92,731.5,0,8.85,8.85,17.69,16.54,44.23,3.85,0,0
2024,4121356,2,5,56.92,731.5,0,8.85,8.85,17.69,16.54,44.23,3.85,0,0
2024,3142908,2,3,66.67,748.94,0,0,11.11,11.11,22.22,44.44,11.11,0,0
2024,4310850,2,2,72.7,745.4003,9.09,0,0,9.09,18.18,45.45,18.18,0,0
2024,4301552,2,2,81.8,757.9117,0,0,0,9.09,27.27,45.45,18.18,0,0
2024,1100106,2,2,66.03,743.84,1.76,5.27,5.27,10.93,19.92,45.72,9.38,0,1.76
2024,5213400,2,3,84.62,763.87,0,0,0,15.38,7.69,46.15,30.77,0,0
2024,3125309,2,5,69.23,746.74,0,7.69,0,15.38,23.08,46.15,7.69,0,0
2024,5213400,2,5,84.62,763.87,0,0,0,15.38,7.69,46.15,30.77,0,0
2024,3125309,2,3,69.23,746.74,0,7.69,0,15.38,23.08,46.15,7.69,0,0
2024,4103222,2,5,71.33,750.45,0,1.89,8,6.31,22.86,46.49,12.37,0,2.09
2024,4103222,2,3,71.33,750.45,0,1.89,8,6.31,22.86,46.49,12.37,0,2.09
2024,4305603,2,2,82.4,765.7231,0,0,0,0,17.65,47.06,35.29,0,0
2024,4120903,2,2,54.17,735.44,0,9.2,13.72,4.69,18.23,47.4,6.77,0,0
2024,5006259,2,3,78.44,755.61,0,0,5.06,7.71,20.09,49.49,17.65,0,0
2024,5006259,2,5,78.44,755.61,0,0,5.06,7.71,20.09,49.49,17.65,0,0
2024,5007695,2,2,66.67,738.83,8.33,0,16.67,8.33,0,50,16.67,0,0
2024,4302378,2,3,71.4,749.852,0,7.14,7.14,0,14.29,50,21.43,0,0
2024,4125902,2,3,75,749.8,0,0,6.25,6.25,25,50,12.5,0,0
2024,4101853,2,3,69.82,745.4,4.3,3.46,0,3.46,31.03,50,7.76,0,0
2024,2515807,2,5,85.71,756.68,0,0,7.14,0,28.57,50,14.29,0,0
2024,4308854,2,5,85.7,766.2356,0,0,0,0,21.43,50,21.43,0,7.14
2024,4101853,2,5,69.82,745.4,4.3,3.46,0,3.46,31.03,50,7.76,0,0
2024,4205506,2,2,71.43,746.1,7.14,0,0,7.14,28.57,50,7.14,0,0
2024,4302378,2,5,71.4,749.852,0,7.14,7.14,0,14.29,50,21.43,0,0
2024,4212270,2,3,60,746.31,0,10,0,0,30,50,10,0,0
2024,4125902,2,5,75,749.8,0,0,6.25,6.25,25,50,12.5,0,0
2024,4308854,2,3,85.7,766.2356,0,0,0,0,21.43,50,21.43,0,7.14
2024,2515807,2,3,85.71,756.68,0,0,7.14,0,28.57,50,14.29,0,0
2024,4113403,2,5,89.7,760.11,2.55,0,2.58,0,18.05,51.2,25.62,0,0
2024,4113403,2,3,89.7,760.11,2.55,0,2.58,0,18.05,51.2,25.62,0,0
2024,3146701,2,3,75.61,750.78,0,3.17,2.92,15.37,9.02,51.71,17.79,0,0
2024,3146701,2,5,75.61,750.78,0,3.17,2.92,15.37,9.02,51.71,17.79,0,0
2024,4305603,2,5,85.2,762.0783,0,3.7,0,0,14.81,51.85,29.63,0,0
2024,3203007,2,2,100,772.69,0,0,0,0,4,52,40,0,4
2024,3103306,2,5,86.96,765.77,0,8.7,0,4.35,4.35,52.17,21.74,0,8.7
2024,3103306,2,3,86.96,765.77,0,8.7,0,4.35,4.35,52.17,21.74,0,8.7
2024,3127057,2,2,80,754.67,0,0,0,0,40,53.33,6.67,0,0
2024,3142502,2,3,95,771.38,0,0,0,0,5,55,40,0,0
2024,4322343,2,5,55.6,743.767,0,0,0,22.22,22.22,55.56,0,0,0
2024,4322343,2,3,55.6,743.767,0,0,0,22.22,22.22,55.56,0,0,0
2024,3145505,2,3,94.29,762.11,0,0,2.86,0,18.02,56.48,22.64,0,0
2024,3145505,2,5,94.29,762.11,0,0,2.86,0,18.02,56.48,22.64,0,0
2024,5000856,2,2,74.18,756.73,0,0,0,12.9,12.92,58.03,16.15,0,0
2024,5210307,2,5,92.59,763.46,0,0,0,3.7,14.81,59.26,18.52,0,3.7
2024,5210307,2,3,92.59,763.46,0,0,0,3.7,14.81,59.26,18.52,0,3.7
2024,4123204,2,3,80.09,756.65,0,0,0,5.82,22.71,59.95,11.52,0,0
2024,4123204,2,5,80.09,756.65,0,0,0,5.82,22.71,59.95,11.52,0,0
2024,2102325,2,2,100,764.95,0,0,0,0,13.33,60,26.67,0,0
2024,4305603,2,3,90,755.8821,0,10,0,0,10,60,20,0,0
2024,3142502,2,5,93.33,769.26,0,0,0,0,6.67,60,33.33,0,0
2024,3143153,2,5,82.61,764.46,0,0,0,0,21.74,60.87,17.39,0,0
2024,3143153,2,3,82.61,764.46,0,0,0,0,21.74,60.87,17.39,0,0
2024,3154150,2,2,100,764.01,0,0,0,0,18.18,63.64,18.18,0,0
2024,2100402,2,5,73.02,750.47,1.85,0,1.85,9.6,17.56,65.43,3.7,0,0
2024,2100402,2,3,73.02,750.47,1.85,0,1.85,9.6,17.56,65.43,3.7,0,0
2024,3142502,2,2,90,765.03,0,0,0,0,10,70,20,0,0
2024,1301100,2,5,24.88,713.14,5.73,9.59,28.39,12.83,25.1,14.41,3.52,0.22,0.22
2024,2805406,2,3,26.61,709.56,9.09,14.77,16,19.22,23,13.59,3.83,0.25,0.26
2024,2805406,2,5,26.61,709.56,9.09,14.77,16,19.22,23,13.59,3.83,0.25,0.26
2024,2707107,2,3,25.08,709.32,10.41,14.29,13.76,20.7,21.78,14.69,4.12,0.25,0
2024,2707107,2,5,25.08,709.32,10.41,14.29,13.76,20.7,21.78,14.69,4.12,0.25,0
2024,2909901,2,5,22.94,715.79,2.58,10.57,21.13,21.13,28.09,11.6,4.64,0.26,0
2024,2909901,2,3,22.94,715.79,2.58,10.57,21.13,21.13,28.09,11.6,4.64,0.26,0
2024,2909901,2,0,22.94,715.79,2.58,10.57,21.13,21.13,28.09,11.6,4.64,0.26,0
2024,1503077,2,5,32.89,714.19,10.89,12.57,16.64,8.8,26.4,17.93,5.89,0.31,0.56
2024,1503077,2,3,32.89,714.19,10.89,12.57,16.64,8.8,26.4,17.93,5.89,0.31,0.56
2024,2604205,2,3,21.83,717.58,4.2,7.46,17.01,30.01,21.65,15.92,3,0.36,0.39
2024,2604205,2,5,21.83,717.58,4.2,7.46,17.01,30.01,21.65,15.92,3,0.36,0.39
2024,1500909,2,3,43.99,729.69,3.51,7.93,15.57,8.16,31.03,23.22,10.02,0.36,0.2
2024,1500909,2,5,43.99,729.69,3.51,7.93,15.57,8.16,31.03,23.22,10.02,0.36,0.2
2024,1506351,2,3,46.35,728.91,7.82,7.41,9.74,8.45,30.89,24.07,10.86,0.37,0.39
2024,1506351,2,5,46.35,728.91,7.82,7.41,9.74,8.45,30.89,24.07,10.86,0.37,0.39
2024,2917003,2,5,21.05,709.28,6.48,11.74,26.32,22.27,16.6,10.12,6.07,0.4,0
2024,2917003,2,0,21.05,709.28,6.48,11.74,26.32,22.27,16.6,10.12,6.07,0.4,0
2024,2917003,2,3,21.05,709.28,6.48,11.74,26.32,22.27,16.6,10.12,6.07,0.4,0
2024,2915809,2,3,26.98,715.56,6.35,12.7,17.86,22.62,16.27,13.89,9.92,0.4,0
2024,2915809,2,0,26.98,715.56,6.35,12.7,17.86,22.62,16.27,13.89,9.92,0.4,0
2024,2915809,2,5,26.98,715.56,6.35,12.7,17.86,22.62,16.27,13.89,9.92,0.4,0
2024,2928109,2,3,26.29,715.86,2.79,12.75,21.12,22.71,20.72,14.34,5.18,0.4,0
2024,2928109,2,0,26.29,715.86,2.79,12.75,21.12,22.71,20.72,14.34,5.18,0.4,0
2024,2928109,2,5,26.29,715.86,2.79,12.75,21.12,22.71,20.72,14.34,5.18,0.4,0
2024,2902708,2,5,28.48,717.74,3.59,10.34,19.83,21.73,23.84,14.14,6.12,0.42,0
2024,2902708,2,3,28.48,717.74,3.59,10.34,19.83,21.73,23.84,14.14,6.12,0.42,0
2024,2902708,2,0,28.48,717.74,3.59,10.34,19.83,21.73,23.84,14.14,6.12,0.42,0
2024,1507474,2,5,40.76,726.63,7.12,8.87,12.29,8.54,29.91,23.66,8.72,0.42,0.46
2024,1507474,2,3,40.76,726.63,7.12,8.87,12.29,8.54,29.91,23.66,8.72,0.42,0.46
2024,1100106,2,5,45.65,731.03,3.66,5.3,13.53,13.58,28.49,25.53,8.89,0.43,0.6
2024,2110401,2,3,38.29,727.39,4.43,2.95,13.69,19.46,34.42,20.81,3.26,0.44,0.55
2024,2110401,2,5,38.29,727.39,4.43,2.95,13.69,19.46,34.42,20.81,3.26,0.44,0.55
2024,1502004,2,5,35.33,723.83,0.43,5.41,33.36,10.03,22.62,21.79,5.9,0.45,0
2024,1304260,2,5,18.08,709.83,6.3,12.54,26.25,12.34,29.27,11.87,0.96,0.48,0
2024,1100106,2,3,43.07,729.4,3.91,5.3,14.58,13.92,29.57,22.96,8.83,0.48,0.45
2024,1502004,2,3,33.12,722.73,0.47,5.9,33.96,10.93,21.07,20.76,6.42,0.49,0
2024,1506583,2,3,42.45,730.99,1.93,6.06,15.76,11.35,31.38,26.24,6.8,0.49,0
2024,1506583,2,5,42.45,730.99,1.93,6.06,15.76,11.35,31.38,26.24,6.8,0.49,0
2024,4105201,2,5,49.89,732.24,2.67,8.28,11.09,14.44,25.03,27.18,10.83,0.5,0
2024,4105201,2,3,49.89,732.24,2.67,8.28,11.09,14.44,25.03,27.18,10.83,0.5,0
2024,3301157,2,5,34.97,718.58,6.45,14.66,15.54,7.51,29.25,17.05,9.03,0.52,0
2024,3301157,2,3,34.97,718.58,6.45,14.66,15.54,7.51,29.25,17.05,9.03,0.52,0
2024,2925808,2,3,30.32,722.56,2.66,9.04,19.15,18.62,23.4,18.09,8.51,0.53,0
2024,2925808,2,5,30.32,722.56,2.66,9.04,19.15,18.62,23.4,18.09,8.51,0.53,0
2024,2925808,2,0,30.32,722.56,2.66,9.04,19.15,18.62,23.4,18.09,8.51,0.53,0
2024,2931509,2,0,29.57,716.01,3.76,12.9,22.04,18.28,19.89,16.67,5.91,0.54,0
2024,2931509,2,3,29.57,716.01,3.76,12.9,22.04,18.28,19.89,16.67,5.91,0.54,0
2024,2931509,2,5,29.57,716.01,3.76,12.9,22.04,18.28,19.89,16.67,5.91,0.54,0
2024,1503002,2,5,51.79,740.52,2.08,6.59,6.37,8.13,31.05,31.53,13.7,0.54,0
2024,1503002,2,3,51.79,740.52,2.08,6.59,6.37,8.13,31.05,31.53,13.7,0.54,0
2024,1508308,2,5,38.21,724.43,4.09,10.04,16.97,8.72,31.86,20.28,7.32,0.55,0.15
2024,1508308,2,3,38.21,724.43,4.09,10.04,16.97,8.72,31.86,20.28,7.32,0.55,0.15
2024,1302207,2,5,47.46,731.9,4.96,6.34,9.22,9.21,36.25,25.24,8.24,0.55,0
2024,1504307,2,5,47.51,728.57,3.43,11.85,11.39,7.49,29.68,26.87,8.73,0.55,0
2024,1504307,2,3,47.51,728.57,3.43,11.85,11.39,7.49,29.68,26.87,8.73,0.55,0
2024,2910602,2,3,23.96,712.8,4.18,13.37,23.96,17.55,21.73,14.21,4.46,0.56,0
2024,2910602,2,5,23.96,712.8,4.18,13.37,23.96,17.55,21.73,14.21,4.46,0.56,0
2024,2910602,2,0,23.96,712.8,4.18,13.37,23.96,17.55,21.73,14.21,4.46,0.56,0
2024,2929206,2,5,25.66,712.51,4.08,17.2,19.83,18.95,19.53,14.87,4.96,0.58,0
2024,2929206,2,3,25.66,712.51,4.08,17.2,19.83,18.95,19.53,14.87,4.96,0.58,0
2024,2929206,2,0,25.66,712.51,4.08,17.2,19.83,18.95,19.53,14.87,4.96,0.58,0
2024,2608255,2,5,68.81,749.24,2.89,2.9,5.26,10.41,13.14,40.16,24.68,0.58,0
2024,2608255,2,3,68.81,749.24,2.89,2.9,5.26,10.41,13.14,40.16,24.68,0.58,0
2024,1300607,2,3,34.3,725.39,1.83,6.42,19.45,14.7,30.76,20.53,5.71,0.6,0
2024,1300409,2,3,38.21,725.85,3.88,9.08,14.05,12.5,28.34,27.31,3.29,0.6,0.95
2024,2927101,2,0,28.4,712.8,6.17,13.58,22.84,20.99,14.81,12.96,8.02,0.62,0
2024,2927101,2,5,28.4,712.8,6.17,13.58,22.84,20.99,14.81,12.96,8.02,0.62,0
2024,2926509,2,3,33.95,722.86,2.47,9.26,16.67,23.46,22.22,17.9,7.41,0.62,0
2024,2926509,2,0,33.95,722.86,2.47,9.26,16.67,23.46,22.22,17.9,7.41,0.62,0
2024,2926509,2,5,33.95,722.86,2.47,9.26,16.67,23.46,22.22,17.9,7.41,0.62,0
2024,3302270,2,3,36.88,721.1,5.41,11.61,18.81,8.72,26.19,20.07,8.47,0.62,0.11
2024,3302270,2,5,36.88,721.1,5.41,11.61,18.81,8.72,26.19,20.07,8.47,0.62,0.11
2024,3302601,2,3,40.95,722.28,10.38,7.92,12.31,8.09,30.87,22.11,7.47,0.62,0.21
2024,3302601,2,5,40.95,722.28,10.38,7.92,12.31,8.09,30.87,22.11,7.47,0.62,0.21
2024,1505403,2,5,53.67,737.7,3.04,6.14,9.29,6.41,31.31,29.84,12.53,0.62,0.82
2024,1504703,2,5,34.29,717.41,6.89,13.94,17.39,12.12,22.65,18.32,8.06,0.63,0
2024,1504703,2,3,34.29,717.41,6.89,13.94,17.39,12.12,22.65,18.32,8.06,0.63,0
2024,2914653,2,5,24.92,715.93,4.15,11.82,17.57,24.92,21.73,13.74,5.43,0.64,0
2024,2914653,2,0,24.92,715.93,4.15,11.82,17.57,24.92,21.73,13.74,5.43,0.64,0
2024,2914653,2,3,24.92,715.93,4.15,11.82,17.57,24.92,21.73,13.74,5.43,0.64,0
2024,1503804,2,3,37.87,725.63,3.08,10.21,16.12,10.89,29.89,20.73,8.42,0.65,0
2024,1503804,2,5,37.87,725.63,3.08,10.21,16.12,10.89,29.89,20.73,8.42,0.65,0
2024,2106805,2,3,69.37,748.4,0,0.73,9.2,10.69,16.87,53.14,8.72,0.65,0
2024,2106805,2,5,69.37,748.4,0,0.73,9.2,10.69,16.87,53.14,8.72,0.65,0
2024,2932200,2,0,31.13,719.69,2.65,13.91,16.56,18.54,27.15,15.23,5.3,0.66,0
2024,2932200,2,5,31.13,719.69,2.65,13.91,16.56,18.54,27.15,15.23,5.3,0.66,0
2024,2932200,2,3,31.13,719.69,2.65,13.91,16.56,18.54,27.15,15.23,5.3,0.66,0
2024,1200179,2,5,34.97,715.13,15.47,7.82,8.37,15.32,27.05,16.86,7.8,0.66,0.65
2024,1200179,2,3,34.97,715.13,15.47,7.82,8.37,15.32,27.05,16.86,7.8,0.66,0.65
2024,2905503,2,3,28.19,712.11,6.71,15.44,22.15,17.45,15.44,16.11,6.04,0.67,0
2024,2905503,2,0,28.19,712.11,6.71,15.44,22.15,17.45,15.44,16.11,6.04,0.67,0
2024,2905503,2,5,28.19,712.11,6.71,15.44,22.15,17.45,15.44,16.11,6.04,0.67,0
2024,1507300,2,5,30.95,717.47,5.3,11.85,20.77,11.59,26.32,16.99,6.39,0.67,0.11
2024,1507300,2,3,30.95,717.47,5.3,11.85,20.77,11.59,26.32,16.99,6.39,0.67,0.11
2024,1301407,2,5,41.03,724.49,6.9,11.42,16.2,8.98,24.88,18.48,11.26,0.67,1.21
2024,2106326,2,3,41.67,730.05,2.79,2.52,15.75,21.8,23.49,27.99,4.98,0.67,0
2024,2106326,2,5,41.67,730.05,2.79,2.52,15.75,21.8,23.49,27.99,4.98,0.67,0
2024,2927101,2,3,26.35,710.07,6.76,14.86,23.65,20.95,14.19,12.16,6.76,0.68,0
2024,1506104,2,5,49.94,736.2,3.85,6.23,11.03,6.06,31.03,28.5,12.62,0.68,0
2024,1506104,2,3,49.94,736.2,3.85,6.23,11.03,6.06,31.03,28.5,12.62,0.68,0
2024,2908200,2,0,27.46,716.71,4.93,10.56,22.54,21.13,19.72,10.56,9.86,0.7,0
2024,2908200,2,3,27.46,716.71,4.93,10.56,22.54,21.13,19.72,10.56,9.86,0.7,0
2024,2908200,2,5,27.46,716.71,4.93,10.56,22.54,21.13,19.72,10.56,9.86,0.7,0
2024,2930204,2,0,24.24,713.82,3.96,11.89,23.31,23.31,17.72,13.99,5.13,0.7,0
2024,2930204,2,5,24.24,713.82,3.96,11.89,23.31,23.31,17.72,13.99,5.13,0.7,0
2024,2930204,2,3,24.24,713.82,3.96,11.89,23.31,23.31,17.72,13.99,5.13,0.7,0
2024,2800704,2,5,34.6,725.59,4.38,6.55,8.64,20.72,36.5,15.93,6.57,0.7,0
2024,2800704,2,3,34.6,725.59,4.38,6.55,8.64,20.72,36.5,15.93,6.57,0.7,0
2024,3302858,2,5,35.09,721.74,5.33,9.11,19.98,9.44,28.06,20.26,6.97,0.7,0.15
2024,3302858,2,3,35.09,721.74,5.33,9.11,19.98,9.44,28.06,20.26,6.97,0.7,0.15
2024,2110278,2,5,39.84,722.54,11.49,8.83,7.3,12.42,25.98,26.93,6.35,0.7,0
2024,2110278,2,3,39.84,722.54,11.49,8.83,7.3,12.42,25.98,26.93,6.35,0.7,0
2024,2904704,2,5,28.57,717.75,1.43,15.71,17.14,21.43,21.43,14.29,7.86,0.71,0
2024,2904704,2,0,28.57,717.75,1.43,15.71,17.14,21.43,21.43,14.29,7.86,0.71,0
2024,2705606,2,5,39.85,725.72,6.47,8.7,15.2,12.28,24,21.03,10.16,0.72,1.44
2024,2705606,2,3,39.85,725.72,6.47,8.7,15.2,12.28,24,21.03,10.16,0.72,1.44
2024,4102802,2,3,54.88,738.39,3.09,3.3,10.12,10.11,30.75,30.85,11.06,0.72,0
2024,4102802,2,5,54.88,738.39,3.09,3.3,10.12,10.11,30.75,30.85,11.06,0.72,0
2024,1500404,2,5,35,720.56,5.95,11.76,19.48,7.74,26.64,19.73,7.71,0.73,0.26
2024,1303809,2,5,41.25,724.43,6.67,8.69,14.61,9.05,30.13,24.31,5.51,0.73,0.28
2024,1505403,2,3,56.24,738.47,2.6,6.25,9.94,5.59,30.96,29.23,14.7,0.73,0
2024,2613800,2,3,42.6,725.03,7.98,7.38,15.49,16.17,14.82,25.74,11.68,0.74,0
2024,2613800,2,5,42.6,725.03,7.98,7.38,15.49,16.17,14.82,25.74,11.68,0.74,0
2024,2927507,2,5,31.58,724.81,2.26,6.77,17.29,24.06,23.31,16.54,9.02,0.75,0
2024,2927507,2,0,31.58,724.81,2.26,6.77,17.29,24.06,23.31,16.54,9.02,0.75,0
2024,2927507,2,3,31.58,724.81,2.26,6.77,17.29,24.06,23.31,16.54,9.02,0.75,0
2024,1500404,2,3,34.75,720.26,6.1,11.94,19.08,7.81,26.93,19.85,7.27,0.75,0.27
2024,4117800,2,5,69.5,756.07,0,0.73,3.75,6.21,31.69,34.54,19.44,0.75,2.9
2024,4117800,2,3,69.5,756.07,0,0.73,3.75,6.21,31.69,34.54,19.44,0.75,2.9
2024,2911907,2,0,28.52,714.79,2.28,14.07,21.67,23.57,17.87,12.93,6.46,0.76,0.38
2024,2911907,2,3,28.52,714.79,2.28,14.07,21.67,23.57,17.87,12.93,6.46,0.76,0.38
2024,2911907,2,5,28.52,714.79,2.28,14.07,21.67,23.57,17.87,12.93,6.46,0.76,0.38
2024,2930808,2,3,31.82,721.02,2.27,10.61,21.21,17.42,21.97,15.15,10.61,0.76,0
2024,2930808,2,0,31.82,721.02,2.27,10.61,21.21,17.42,21.97,15.15,10.61,0.76,0
2024,2930808,2,5,31.82,721.02,2.27,10.61,21.21,17.42,21.97,15.15,10.61,0.76,0
2024,2924405,2,3,22.51,713.41,5.63,11.76,20.72,20.46,24.3,10.49,5.88,0.77,0
2024,2924405,2,5,22.51,713.41,5.63,11.76,20.72,20.46,24.3,10.49,5.88,0.77,0
2024,2924405,2,0,22.51,713.41,5.63,11.76,20.72,20.46,24.3,10.49,5.88,0.77,0
2024,1303700,2,3,37.94,728.03,1.44,4.41,16.84,19.24,30.67,19.62,6.8,0.77,0.2
2024,1502806,2,5,24.03,709,8.1,18.29,19.92,12.69,22.75,13.07,4.24,0.78,0.16
2024,1502806,2,3,24.03,709,8.1,18.29,19.92,12.69,22.75,13.07,4.24,0.78,0.16
2024,2910503,2,0,32.55,725.67,3.14,7.45,16.47,23.14,20.78,15.29,12.55,0.78,0.39
2024,2910503,2,3,32.55,725.67,3.14,7.45,16.47,23.14,20.78,15.29,12.55,0.78,0.39
2024,2910503,2,5,32.55,725.67,3.14,7.45,16.47,23.14,20.78,15.29,12.55,0.78,0.39
2024,3152105,2,2,71.59,750.1,1.6,3.27,9.1,5.86,20.6,33.84,22.53,0.78,2.42
2024,2904704,2,3,29.37,717.51,1.59,16.67,17.46,21.43,17.46,15.87,8.73,0.79,0
2024,2801009,2,5,34.96,715.16,9.88,15.67,12.02,11,25.1,17.64,7.91,0.79,0
2024,3126703,2,3,35.05,723.85,2.93,7.19,13.61,28.51,19.22,21.03,5.88,0.8,0.83
2024,1600105,2,5,19.3,714.27,1.98,10.28,22.97,29.57,18.26,11.84,4.29,0.81,0
2024,3305109,2,3,35.97,720.79,6.54,11.42,16.37,9.39,28.83,19.59,6.88,0.81,0.18
2024,3305109,2,5,35.97,720.79,6.54,11.42,16.37,9.39,28.83,19.59,6.88,0.81,0.18
2024,2918506,2,0,43.44,736.34,1.64,4.1,9.84,21.31,23.77,23.77,14.75,0.82,0
2024,2918506,2,5,43.44,736.34,1.64,4.1,9.84,21.31,23.77,23.77,14.75,0.82,0
2024,2918506,2,3,43.44,736.34,1.64,4.1,9.84,21.31,23.77,23.77,14.75,0.82,0
2024,2806305,2,5,22.15,710.92,8.02,16.02,15.36,21.19,22.18,7.4,9.01,0.83,0
2024,2806305,2,3,22.15,710.92,8.02,16.02,15.36,21.19,22.18,7.4,9.01,0.83,0
2024,2903235,2,0,29.75,720.42,0.83,12.4,19.83,20.66,23.14,10.74,11.57,0.83,0
2024,2903235,2,3,29.75,720.42,0.83,12.4,19.83,20.66,23.14,10.74,11.57,0.83,0
2024,2903235,2,5,29.75,720.42,0.83,12.4,19.83,20.66,23.14,10.74,11.57,0.83,0
2024,1300300,2,3,35.04,725.95,1.43,9.15,19.35,10.48,32.11,20.1,6.55,0.83,0
2024,1302009,2,3,36.03,726.86,0,6.69,21.57,8.26,36.89,21.45,4.3,0.83,0
2024,1303957,2,5,44.12,734.77,0,1.73,20.2,11.67,33.6,23.77,8.2,0.83,0
2024,1302207,2,2,49.17,732.74,5.5,6.64,7.99,8.89,35.13,24.64,10.38,0.83,0
2024,3111408,2,3,52.14,731.59,7.6,6.48,15.29,9.14,16.39,27.26,17.01,0.83,0
2024,3111408,2,5,52.14,731.59,7.6,6.48,15.29,9.14,16.39,27.26,17.01,0.83,0
2024,2805604,2,5,16.85,701.93,15.93,13.74,16.35,20.72,20.31,9.21,2.92,0.84,0
2024,2804904,2,3,28.56,716.73,7.63,15.64,9.06,8.67,39.58,12.91,5.67,0.85,0
2024,2804904,2,5,28.56,716.73,7.63,15.64,9.06,8.67,39.58,12.91,5.67,0.85,0
2024,2911105,2,5,28.21,721.43,0.85,9.4,22.65,21.37,22.22,13.68,8.97,0.85,0
2024,2911105,2,3,28.21,721.43,0.85,9.4,22.65,21.37,22.22,13.68,8.97,0.85,0
2024,2911105,2,0,28.21,721.43,0.85,9.4,22.65,21.37,22.22,13.68,8.97,0.85,0
2024,2707404,2,5,27.47,712.14,12.31,11.13,13.62,21.59,19.09,15.54,5.17,0.85,0.7
2024,2707404,2,3,27.47,712.14,12.31,11.13,13.62,21.59,19.09,15.54,5.17,0.85,0.7
2024,2910750,2,0,49.57,737.07,0,4.27,14.53,15.38,23.93,23.08,17.95,0.85,0
2024,2910750,2,3,49.57,737.07,0,4.27,14.53,15.38,23.93,23.08,17.95,0.85,0
2024,2910750,2,5,49.57,737.07,0,4.27,14.53,15.38,23.93,23.08,17.95,0.85,0
2024,1303304,2,3,50.99,735.97,2.21,4.81,10.57,12.31,31.34,27.26,10.64,0.85,0
2024,2901908,2,5,16.52,707.11,3.91,16.52,26.09,20.87,18.7,9.57,3.48,0.87,0
2024,2901908,2,3,16.52,707.11,3.91,16.52,26.09,20.87,18.7,9.57,3.48,0.87,0
2024,2901908,2,0,16.52,707.11,3.91,16.52,26.09,20.87,18.7,9.57,3.48,0.87,0
2024,2932804,2,3,33.04,723.04,1.74,9.57,15.65,22.61,26.96,16.52,6.09,0.87,0
2024,2932804,2,0,33.04,723.04,1.74,9.57,15.65,22.61,26.96,16.52,6.09,0.87,0
2024,2932804,2,5,33.04,723.04,1.74,9.57,15.65,22.61,26.96,16.52,6.09,0.87,0
2024,1600105,2,3,19.03,713.85,2.17,11.23,22.01,29.22,18.92,11.91,3.66,0.88,0
2024,4108007,2,3,63.48,745.45,4.81,2.03,4.88,6.91,26.96,37.87,12.81,0.88,2.85
2024,4108007,2,5,63.48,745.45,4.81,2.03,4.88,6.91,26.96,37.87,12.81,0.88,2.85
2024,2800407,2,3,28.6,712.46,6.35,22.24,11.95,14.99,25.96,12.09,5.54,0.89,0
